case,id,gender,deg,yrdeg,field,startyr,year,rank,admin,salary
3865,350,M,PhD,69,Prof,76,86,Full,0,5917
3866,350,M,PhD,69,Prof,76,87,Full,0,6214
3867,350,M,PhD,69,Prof,76,88,Full,0,6214
3868,350,M,PhD,69,Prof,76,89,Full,0,6745
3869,350,M,PhD,69,Prof,76,90,Full,0,7692
3870,350,M,PhD,69,Prof,76,91,Full,0,8049
3871,350,M,PhD,69,Prof,76,92,Full,0,8165
3872,350,M,PhD,69,Prof,76,93,Full,0,8283
3873,350,M,PhD,69,Prof,76,94,Full,0,8283
3874,350,M,PhD,69,Prof,76,95,Full,0,8402
3875,351,M,PhD,74,Other,71,76,Assist,0,1878
3876,351,M,PhD,74,Other,71,77,Assist,0,2067
3877,351,M,PhD,74,Other,71,78,Assoc,0,2222
3878,351,M,PhD,74,Other,71,79,Assoc,0,2611
3879,351,M,PhD,74,Other,71,81,Assoc,0,3228
3880,351,M,PhD,74,Other,71,82,Assoc,0,3322
3881,351,M,PhD,74,Other,71,83,Assoc,1,4041
3882,351,M,PhD,74,Other,71,84,Assoc,1,4505
3883,351,M,PhD,74,Other,71,85,Full,1,4626
3884,351,M,PhD,74,Other,71,86,Full,0,5751
3885,351,M,PhD,74,Other,71,87,Full,0,6039
3886,351,M,PhD,74,Other,71,88,Full,0,6039
3887,351,M,PhD,74,Other,71,89,Full,0,6370
3888,351,M,PhD,74,Other,71,90,Full,0,6573
3889,351,M,PhD,74,Other,71,91,Full,0,7180
3890,351,M,PhD,74,Other,71,92,Full,0,7494
3891,351,M,PhD,74,Other,71,93,Full,0,7602
3892,351,M,PhD,74,Other,71,94,Full,0,7602
3893,351,M,PhD,74,Other,71,95,Full,0,7796
3894,353,F,PhD,83,Prof,84,84,Assist,0,2851
3895,353,F,PhD,83,Prof,84,85,Assist,0,2851
3896,353,F,PhD,83,Prof,84,86,Assist,0,3293
3897,353,F,PhD,83,Prof,84,87,Assist,0,3458
3898,353,F,PhD,83,Prof,84,88,Assist,0,3768
3899,353,F,PhD,83,Prof,84,89,Assoc,0,4393
3900,353,F,PhD,83,Prof,84,90,Assoc,0,4664
3901,353,F,PhD,83,Prof,84,91,Assoc,0,4881
3902,353,F,PhD,83,Prof,84,92,Assoc,0,5022
3903,353,F,PhD,83,Prof,84,93,Assoc,0,5168
3904,353,F,PhD,83,Prof,84,94,Assoc,0,5168
3905,353,F,PhD,83,Prof,84,95,Assoc,0,5242
3906,354,M,PhD,68,Other,88,88,Full,0,7483
3907,354,M,PhD,68,Other,88,89,Full,0,7562
3908,354,M,PhD,68,Other,88,90,Full,0,7915
3909,354,M,PhD,68,Other,88,91,Full,0,8283
3910,354,M,PhD,68,Other,88,92,Full,0,8523
3911,354,M,PhD,68,Other,88,93,Full,0,8770
3912,354,M,PhD,68,Other,88,94,Full,0,8770
3913,354,M,PhD,68,Other,88,95,Full,0,9154
3914,355,M,PhD,88,Prof,88,88,Assist,0,4043
3915,355,M,PhD,88,Prof,88,89,Assist,0,4203
3916,355,M,PhD,88,Prof,88,90,Assist,0,4592
3917,355,M,PhD,88,Prof,88,91,Assist,0,4945
3918,355,M,PhD,88,Prof,88,92,Assist,0,5088
3919,355,M,PhD,88,Prof,88,93,Assist,0,5311
3920,355,M,PhD,88,Prof,88,94,Assist,0,5311
3921,355,M,PhD,88,Prof,88,95,Assist,0,5705
3922,356,M,PhD,72,Other,72,76,Assoc,0,1822
3923,356,M,PhD,72,Other,72,77,Assoc,0,2036
3924,356,M,PhD,72,Other,72,78,Assoc,0,2165
3925,356,M,PhD,72,Other,72,79,Assoc,0,2454
3926,356,M,PhD,72,Other,72,80,Full,0,2761
3927,356,M,PhD,72,Other,72,81,Full,0,3092
3928,356,M,PhD,72,Other,72,82,Full,0,3226.667
3929,356,M,PhD,72,Other,72,83,Full,0,3406
3930,356,M,PhD,72,Other,72,84,Full,0,3742
3931,356,M,PhD,72,Other,72,85,Full,0,3742
3932,356,M,PhD,72,Other,72,86,Full,0,4383
3933,356,M,PhD,72,Other,72,87,Full,0,4603
3934,356,M,PhD,72,Other,72,88,Full,0,4805
3935,356,M,PhD,72,Other,72,89,Full,0,5215
3936,356,M,PhD,72,Other,72,90,Full,0,5458
3937,356,M,PhD,72,Other,72,91,Full,0,5794
3938,356,M,PhD,72,Other,72,92,Full,0,6135
3939,356,M,PhD,72,Other,72,93,Full,0,6313
3940,356,M,PhD,72,Other,72,94,Full,0,6313
3941,356,M,PhD,72,Other,72,95,Full,0,6590
3942,357,F,PhD,93,Other,92,92,Assist,0,6404
3943,357,F,PhD,93,Other,92,93,Assist,0,6404
3944,357,F,PhD,93,Other,92,94,Assist,0,6404
3945,357,F,PhD,93,Other,92,95,Assist,0,6786
3946,358,M,PhD,73,Other,73,76,Assist,0,1713
3947,358,M,PhD,73,Other,73,77,Assist,0,1904
3948,358,M,PhD,73,Other,73,78,Assist,0,1980
3949,358,M,PhD,73,Other,73,79,Assist,0,2202
3950,358,M,PhD,73,Other,73,80,Assist,0,2464
3951,358,M,PhD,73,Other,73,81,Assoc,0,2758
3952,358,M,PhD,73,Other,73,82,Assoc,0,2879
3953,358,M,PhD,73,Other,73,83,Assoc,0,3037
3954,358,M,PhD,73,Other,73,84,Assoc,0,3197
3955,358,M,PhD,73,Other,73,85,Assoc,0,3197
3956,358,M,PhD,73,Other,73,86,Assoc,0,3487
3957,358,M,PhD,73,Other,73,87,Assoc,0,3662
3958,358,M,PhD,73,Other,73,88,Assoc,0,3768
3959,358,M,PhD,73,Other,73,89,Assoc,0,4032
3960,358,M,PhD,73,Other,73,90,Assoc,0,4220
3961,358,M,PhD,73,Other,73,91,Assoc,0,4480
3962,358,M,PhD,73,Other,73,92,Assoc,0,4610
3963,358,M,PhD,73,Other,73,93,Assoc,0,4743
3964,358,M,PhD,73,Other,73,94,Assoc,0,4743
3965,358,M,PhD,73,Other,73,95,Assoc,0,4951
3966,359,M,PhD,83,Arts,84,84,Assist,0,2301
3967,359,M,PhD,83,Arts,84,85,Assist,0,2301
3968,359,M,PhD,83,Arts,84,86,Assist,0,2658
3969,359,M,PhD,83,Arts,84,87,Assist,0,2791
3970,359,M,PhD,83,Arts,84,88,Assist,0,2913
3971,359,M,PhD,83,Arts,84,89,Assist,0,3254
3972,359,M,PhD,83,Arts,84,90,Assoc,0,3658
3973,359,M,PhD,83,Arts,84,91,Assoc,0,4112
3974,359,M,PhD,83,Arts,84,92,Assoc,0,4353
3975,359,M,PhD,83,Arts,84,93,Assoc,0,4480
3976,359,M,PhD,83,Arts,84,94,Assoc,0,4480
3977,359,M,PhD,83,Arts,84,95,Assoc,0,4676
3978,360,M,PhD,83,Prof,87,87,Assist,0,4473
3979,360,M,PhD,83,Prof,87,88,Assist,0,4603
3980,360,M,PhD,83,Prof,87,89,Assoc,0,5141
3981,360,M,PhD,83,Prof,87,90,Assoc,0,5780
3982,360,M,PhD,83,Prof,87,91,Assoc,0,6135
3983,360,M,PhD,83,Prof,87,92,Full,0,6590
3984,360,M,PhD,83,Prof,87,93,Full,0,6878
3985,360,M,PhD,83,Prof,87,94,Full,0,6878
3986,360,M,PhD,83,Prof,87,95,Full,0,7180
3987,361,M,PhD,72,Other,74,76,Assist,0,1412
3988,361,M,PhD,72,Other,74,77,Assist,0,1608
3989,361,M,PhD,72,Other,74,78,Assist,0,1717
3990,361,M,PhD,72,Other,74,79,Assist,0,1959
3991,361,M,PhD,72,Other,74,80,Assoc,0,2205
3992,361,M,PhD,72,Other,74,81,Assoc,0,2532
3993,361,M,PhD,72,Other,74,82,Assoc,0,2719
3994,361,M,PhD,72,Other,74,83,Assoc,0,2952
3995,361,M,PhD,72,Other,74,84,Assoc,0,3337
3996,361,M,PhD,72,Other,74,85,Full,0,3434
3997,361,M,PhD,72,Other,74,86,Full,0,3537
3998,361,M,PhD,72,Other,74,87,Full,0,3715
3999,361,M,PhD,72,Other,74,88,Full,0,3990
4000,361,M,PhD,72,Other,74,89,Full,0,4520
4001,361,M,PhD,72,Other,74,90,Full,0,4731
4002,361,M,PhD,72,Other,74,91,Full,0,5168
4003,361,M,PhD,72,Other,74,92,Full,0,5394
4004,361,M,PhD,72,Other,74,93,Full,0,5551
4005,361,M,PhD,72,Other,74,94,Full,0,5551
4006,361,M,PhD,72,Other,74,95,Full,0,5794
4007,362,M,PhD,78,Prof,85,85,Assist,0,3906
4008,362,M,PhD,78,Prof,85,86,Assist,0,4023
4009,362,M,PhD,78,Prof,85,87,Assoc,0,4347
4010,362,M,PhD,78,Prof,85,88,Assoc,0,4603
4011,362,M,PhD,78,Prof,85,89,Assoc,0,5068
4012,362,M,PhD,78,Prof,85,90,Assoc,0,5458
4013,362,M,PhD,78,Prof,85,91,Assoc,0,5811
4014,362,M,PhD,78,Prof,85,92,Assoc,0,6067
4015,362,M,PhD,78,Prof,85,93,Assoc,0,6328
4016,362,M,PhD,78,Prof,85,94,Assoc,0,6328
4017,362,M,PhD,78,Prof,85,95,Assoc,0,6684
4018,363,F,PhD,74,Other,76,76,Assist,0,1502
4019,363,F,PhD,74,Other,76,77,Assist,0,1608
4020,363,F,PhD,74,Other,76,78,Assist,0,1717
4021,363,F,PhD,74,Other,76,79,Assist,0,1959
4022,363,F,PhD,74,Other,76,80,Assist,0,2079
4023,363,F,PhD,74,Other,76,81,Assist,0,2323
4024,363,F,PhD,74,Other,76,82,Assist,0,2425
4025,363,F,PhD,74,Other,76,83,Assoc,0,2671
4026,363,F,PhD,74,Other,76,84,Assoc,0,2851
4027,363,F,PhD,74,Other,76,85,Assoc,0,2851
4028,363,F,PhD,74,Other,76,86,Assoc,0,3200
4029,363,F,PhD,74,Other,76,87,Assoc,0,3361
4030,363,F,PhD,74,Other,76,88,Assoc,0,3822
4031,363,F,PhD,74,Other,76,89,Assoc,0,4032
4032,363,F,PhD,74,Other,76,90,Assoc,0,4160
4033,363,F,PhD,74,Other,76,91,Assoc,0,4480
4034,363,F,PhD,74,Other,76,92,Assoc,0,4676
4035,363,F,PhD,74,Other,76,93,Assoc,0,4812
4036,363,F,PhD,74,Other,76,94,Assoc,0,4812
4037,363,F,PhD,74,Other,76,95,Assoc,0,5095
4038,364,M,PhD,71,Other,71,76,Assoc,0,2148
4039,364,M,PhD,71,Other,71,77,Assoc,0,2341
4040,364,M,PhD,71,Other,71,78,Assoc,0,2506
4041,364,M,PhD,71,Other,71,79,Assoc,0,2761
4042,364,M,PhD,71,Other,71,80,Assoc,0,3009
4043,364,M,PhD,71,Other,71,81,Assoc,0,3275
4044,364,M,PhD,71,Other,71,82,Assoc,0,3417
4045,364,M,PhD,71,Other,71,83,Assoc,0,3605
4046,364,M,PhD,71,Other,71,84,Assoc,0,3795
4047,364,M,PhD,71,Other,71,85,Assoc,0,3795
4048,364,M,PhD,71,Other,71,86,Assoc,0,3909
4049,364,M,PhD,71,Other,71,87,Assoc,0,4105
4050,364,M,PhD,71,Other,71,88,Full,0,4347
4051,364,M,PhD,71,Other,71,89,Full,0,4585
4052,364,M,PhD,71,Other,71,90,Full,0,4869
4053,364,M,PhD,71,Other,71,91,Full,0,5168
4054,364,M,PhD,71,Other,71,92,Full,0,5318
4055,364,M,PhD,71,Other,71,93,Full,0,5472
4056,364,M,PhD,71,Other,71,94,Full,0,5472
4057,364,M,PhD,71,Other,71,95,Full,0,5631
4058,365,M,PhD,67,Other,73,76,Assoc,0,2446
4059,365,M,PhD,67,Other,73,77,Assoc,0,2628
4060,365,M,PhD,67,Other,73,78,Assoc,0,2757
4061,365,M,PhD,67,Other,73,79,Full,0,3344.776
4062,365,M,PhD,67,Other,73,80,Full,0,3546
4063,365,M,PhD,67,Other,73,81,Full,1,4174
4064,365,M,PhD,67,Other,73,82,Full,1,4296
4065,365,M,PhD,67,Other,73,83,Full,1,4532
4066,365,M,PhD,67,Other,73,84,Full,1,4841
4067,365,M,PhD,67,Other,73,85,Full,1,4841
4068,365,M,PhD,67,Other,73,86,Full,0,5278
4069,365,M,PhD,67,Other,73,87,Full,0,6126
4070,365,M,PhD,67,Other,73,88,Full,0,6126
4071,365,M,PhD,67,Other,73,89,Full,0,6555
4072,365,M,PhD,67,Other,73,90,Full,0,6861
4073,365,M,PhD,67,Other,73,91,Full,0,7180
4074,365,M,PhD,67,Other,73,92,Full,0,7388
4075,365,M,PhD,67,Other,73,93,Full,0,7712
4076,365,M,PhD,67,Other,73,94,Full,0,7712
4077,365,M,PhD,67,Other,73,95,Full,0,8049
4078,366,F,PhD,91,Other,91,91,Assist,0,6889
4079,366,F,PhD,91,Other,91,92,Assist,0,6889
4080,366,F,PhD,91,Other,91,93,Assist,0,7078
4081,366,F,PhD,91,Other,91,94,Assist,0,7078
4082,366,F,PhD,91,Other,91,95,Assist,0,7391
4083,367,M,PhD,94,Other,95,95,Assist,0,4480
4084,368,M,PhD,79,Other,79,79,Assist,0,1803
4085,368,M,PhD,79,Other,79,80,Assist,0,1916
4086,368,M,PhD,79,Other,79,81,Assist,0,2163
4087,368,M,PhD,79,Other,79,82,Assist,0,2290
4088,368,M,PhD,79,Other,79,83,Assist,0,2451
4089,368,M,PhD,79,Other,79,84,Assist,0,2694
4090,368,M,PhD,79,Other,79,85,Assoc,0,2770
4091,368,M,PhD,79,Other,79,86,Assoc,0,3588
4092,368,M,PhD,79,Other,79,87,Assoc,0,3768
4093,368,M,PhD,79,Other,79,88,Assoc,0,4047
4094,368,M,PhD,79,Other,79,89,Assoc,0,4456
4095,368,M,PhD,79,Other,79,90,Assoc,0,4731
4096,368,M,PhD,79,Other,79,91,Assoc,0,4951
4097,368,M,PhD,79,Other,79,92,Full,0,5318
4098,368,M,PhD,79,Other,79,93,Full,0,5472
4099,368,M,PhD,79,Other,79,94,Full,0,5472
4100,368,M,PhD,79,Other,79,95,Full,0,6048
4101,369,M,PhD,90,Prof,91,91,Assist,0,4610
4102,369,M,PhD,90,Prof,91,92,Assist,0,4610
4103,369,M,PhD,90,Prof,91,93,Assist,0,4743
4104,369,M,PhD,90,Prof,91,94,Assist,0,4743
4105,369,M,PhD,90,Prof,91,95,Assist,0,5631
4106,370,F,PhD,93,Arts,93,93,Assist,0,3564
4107,370,F,PhD,93,Arts,93,94,Assist,0,3564
4108,370,F,PhD,93,Arts,93,95,Assist,0,3667
4109,371,F,PhD,85,Other,87,87,Assist,0,6111
4110,371,F,PhD,85,Other,87,88,Assist,0,6111
4111,371,F,PhD,85,Other,87,89,Assist,0,6842
4112,371,F,PhD,85,Other,87,90,Assist,0,7369
4113,371,F,PhD,85,Other,87,91,Assoc,0,8049
4114,371,F,PhD,85,Other,87,92,Assoc,0,8523
4115,371,F,PhD,85,Other,87,93,Assoc,0,9025
4116,371,F,PhD,85,Other,87,94,Assoc,0,9025
4117,371,F,PhD,85,Other,87,95,Assoc,0,9558
4118,372,M,PhD,58,Other,80,80,Full,0,4500
4119,372,M,PhD,58,Other,80,81,Full,0,4956
4120,372,M,PhD,58,Other,80,82,Full,0,5324
4121,372,M,PhD,58,Other,80,83,Full,0,5617
4122,372,M,PhD,58,Other,80,84,Full,0,5997
4123,372,M,PhD,58,Other,80,85,Full,0,5997
4124,372,M,PhD,58,Other,80,86,Full,0,7126
4125,372,M,PhD,58,Other,80,87,Full,0,7483
4126,372,M,PhD,58,Other,80,88,Full,0,8511
4127,372,M,PhD,58,Other,80,89,Full,0,9106
4128,372,M,PhD,58,Other,80,90,Full,0,9532
4129,372,M,PhD,58,Other,80,91,Full,0,10263
4130,372,M,PhD,58,Other,80,92,Full,0,10561
4131,372,M,PhD,58,Other,80,93,Full,0,10713
4132,372,M,PhD,58,Other,80,94,Full,0,10713
4133,372,M,PhD,58,Other,80,95,Full,0,11343
4134,373,M,PhD,90,Other,91,91,Assist,0,3996
4135,373,M,PhD,90,Other,91,92,Assist,0,3996
4136,373,M,PhD,90,Other,91,93,Assist,0,4171
4137,373,M,PhD,90,Other,91,94,Assist,0,4171
4138,373,M,PhD,90,Other,91,95,Assist,0,4353
4139,375,M,PhD,86,Other,91,91,Assist,0,3267
4140,375,M,PhD,86,Other,91,92,Assist,0,3267
4141,375,M,PhD,86,Other,91,93,Assist,0,3410
4142,375,M,PhD,86,Other,91,94,Assist,0,3410
4143,375,M,PhD,86,Other,91,95,Assist,0,3611
4144,376,F,PhD,92,Other,91,91,Assist,0,4171
4145,376,F,PhD,92,Other,91,92,Assist,0,4171
4146,376,F,PhD,92,Other,91,93,Assist,0,4292
4147,376,F,PhD,92,Other,91,94,Assist,0,4292
4148,376,F,PhD,92,Other,91,95,Assist,0,4416
4149,379,M,PhD,64,Other,68,76,Assoc,0,2018
4150,379,M,PhD,64,Other,68,77,Assoc,0,2176
4151,379,M,PhD,64,Other,68,78,Assoc,0,2216
4152,379,M,PhD,64,Other,68,79,Assoc,0,2369
4153,379,M,PhD,64,Other,68,80,Assoc,0,2507
4154,379,M,PhD,64,Other,68,81,Assoc,0,2719
4155,379,M,PhD,64,Other,68,82,Assoc,0,2719
4156,379,M,PhD,64,Other,68,83,Assoc,0,2910
4157,379,M,PhD,64,Other,68,84,Assoc,0,3243
4158,379,M,PhD,64,Other,68,85,Assoc,0,3243
4159,379,M,PhD,64,Other,68,86,Assoc,0,3341
4160,379,M,PhD,64,Other,68,87,Assoc,0,3508
4161,379,M,PhD,64,Other,68,88,Assoc,0,3559
4162,379,M,PhD,64,Other,68,89,Assoc,0,3700
4163,379,M,PhD,64,Other,68,90,Assoc,0,3764
4164,379,M,PhD,64,Other,68,91,Assoc,0,3828
4165,379,M,PhD,64,Other,68,92,Assoc,0,3939
4166,379,M,PhD,64,Other,68,93,Assoc,0,3939
4167,379,M,PhD,64,Other,68,94,Assoc,0,3939
4168,379,M,PhD,64,Other,68,95,Assoc,0,3996
4169,380,F,PhD,74,Other,80,80,Assist,0,2000
4170,380,F,PhD,74,Other,80,81,Assist,0,2255
4171,380,F,PhD,74,Other,80,82,Assist,0,2320
4172,380,F,PhD,74,Other,80,83,Assist,0,2448
4173,380,F,PhD,74,Other,80,84,Assist,0,2577
4174,380,F,PhD,74,Other,80,85,Assoc,0,2651
4175,380,F,PhD,74,Other,80,86,Assoc,0,2933
4176,380,F,PhD,74,Other,80,87,Assoc,0,3082
4177,380,F,PhD,74,Other,80,88,Assoc,0,3263
4178,380,F,PhD,74,Other,80,89,Assoc,0,3592
4179,380,F,PhD,74,Other,80,90,Assoc,0,3981
4180,380,F,PhD,74,Other,80,91,Assoc,0,4411
4181,380,F,PhD,74,Other,80,92,Full,0,4806
4182,380,F,PhD,74,Other,80,93,Full,0,5088
4183,380,F,PhD,74,Other,80,94,Full,0,5088
4184,380,F,PhD,74,Other,80,95,Full,0,5388
4185,381,F,PhD,82,Other,82,82,Assist,0,2680
4186,381,F,PhD,82,Other,82,83,Assist,0,2910
4187,381,F,PhD,82,Other,82,84,Assist,0,3107
4188,381,F,PhD,82,Other,82,85,Assist,0,3107
4189,381,F,PhD,82,Other,82,86,Assist,0,3437
4190,381,F,PhD,82,Other,82,87,Assoc,0,3933
4191,381,F,PhD,82,Other,82,88,Assoc,0,3933
4192,381,F,PhD,82,Other,82,89,Assoc,0,4330
4193,381,F,PhD,82,Other,82,90,Assoc,0,4598
4194,381,F,PhD,82,Other,82,91,Assoc,0,4812
4195,381,F,PhD,82,Other,82,92,Assoc,0,5022
4196,381,F,PhD,82,Other,82,93,Assoc,0,5242
4197,381,F,PhD,82,Other,82,94,Assoc,0,5242
4198,381,F,PhD,82,Other,82,95,Assoc,0,5474
4199,382,F,PhD,92,Other,92,92,Assist,0,3410
4200,382,F,PhD,92,Other,92,93,Assist,0,3509
4201,382,F,PhD,92,Other,92,94,Assist,0,3509
4202,382,F,PhD,92,Other,92,95,Assist,0,3769
4203,383,M,PhD,81,Other,89,89,Assist,0,3596
4204,383,M,PhD,81,Other,89,90,Assist,0,3658
4205,383,M,PhD,81,Other,89,91,Assist,0,3774
4206,383,M,PhD,81,Other,89,92,Assoc,0,4112
4207,383,M,PhD,81,Other,89,93,Assoc,0,4292
4208,383,M,PhD,81,Other,89,94,Assoc,0,4292
4209,383,M,PhD,81,Other,89,95,Assoc,0,4416
4210,384,M,PhD,79,Arts,85,85,Assist,0,2694
4211,384,M,PhD,79,Arts,85,86,Assist,0,2774
4212,384,M,PhD,79,Arts,85,87,Assist,0,2913
4213,384,M,PhD,79,Arts,85,88,Assist,0,2998
4214,384,M,PhD,79,Arts,85,89,Assist,0,3208
4215,384,M,PhD,79,Arts,85,90,Assist,0,3406
4216,384,M,PhD,79,Arts,85,91,Assoc,0,3828
4217,384,M,PhD,79,Arts,85,92,Assoc,0,3996
4218,384,M,PhD,79,Arts,85,93,Assoc,0,4112
4219,384,M,PhD,79,Arts,85,94,Assoc,0,4112
4220,384,M,PhD,79,Arts,85,95,Assoc,0,4480
4221,385,F,PhD,94,Other,94,94,Assist,0,4353
4222,385,F,PhD,94,Other,94,95,Assist,0,4480
4223,386,M,PhD,93,Other,93,93,Assist,0,3934
4224,386,M,PhD,93,Other,93,94,Assist,0,3934
4225,386,M,PhD,93,Other,93,95,Assist,0,4165
4226,387,F,PhD,76,Other,79,79,Assist,0,1834
4227,387,F,PhD,76,Other,79,80,Assist,0,1954
4228,387,F,PhD,76,Other,79,81,Assist,0,2255
4229,387,F,PhD,76,Other,79,82,Assist,0,2388
4230,387,F,PhD,76,Other,79,83,Assist,0,2519
4231,387,F,PhD,76,Other,79,84,Assist,0,2973
4232,387,F,PhD,76,Other,79,85,Assoc,0,3059
4233,387,F,PhD,76,Other,79,86,Assoc,0,3688
4234,387,F,PhD,76,Other,79,87,Assoc,0,3873
4235,387,F,PhD,76,Other,79,88,Assoc,0,4043
4236,387,F,PhD,76,Other,79,89,Assoc,0,4264
4237,387,F,PhD,76,Other,79,90,Assoc,0,4463
4238,387,F,PhD,76,Other,79,91,Full,0,4875
4239,387,F,PhD,76,Other,79,92,Full,0,5016
4240,387,F,PhD,76,Other,79,93,Full,0,5311
4241,387,F,PhD,76,Other,79,94,Full,0,5311
4242,387,F,PhD,76,Other,79,95,Full,0,5465
4243,388,M,PhD,83,Other,87,87,Assist,0,2250
4244,388,M,PhD,83,Other,87,88,Assist,0,2349
4245,388,M,PhD,83,Other,87,89,Assist,0,3025
4246,388,M,PhD,83,Other,87,90,Assist,0,3401
4247,388,M,PhD,83,Other,87,91,Assist,0,3663
4248,388,M,PhD,83,Other,87,92,Assist,0,3823
4249,388,M,PhD,83,Other,87,93,Assist,0,3934
4250,388,M,PhD,83,Other,87,94,Assoc,0,4286
4251,388,M,PhD,83,Other,87,95,Assoc,0,4474
4252,389,M,PhD,87,Other,94,94,Assist,0,4604
4253,389,M,PhD,87,Other,94,95,Assist,0,5016
4254,390,M,PhD,76,Prof,83,83,Assist,0,3554
4255,390,M,PhD,76,Prof,83,84,Assist,0,3742
4256,390,M,PhD,76,Prof,83,85,Assist,0,3742
4257,390,M,PhD,76,Prof,83,86,Assoc,0,4321
4258,390,M,PhD,76,Prof,83,87,Assoc,0,4538
4259,390,M,PhD,76,Prof,83,88,Assoc,0,4669
4260,390,M,PhD,76,Prof,83,89,Assoc,0,5215
4261,390,M,PhD,76,Prof,83,90,Assoc,0,5947
4262,390,M,PhD,76,Prof,83,91,Full,0,6496
4263,390,M,PhD,76,Prof,83,92,Full,0,6781
4264,390,M,PhD,76,Prof,83,93,Full,0,6977
4265,390,M,PhD,76,Prof,83,94,Full,0,6977
4266,390,M,PhD,76,Prof,83,95,Full,0,7388
4267,391,F,PhD,80,Arts,85,85,Assist,0,2556
4268,391,F,PhD,80,Arts,85,86,Assist,0,2658
4269,391,F,PhD,80,Arts,85,87,Assist,0,2980
4270,391,F,PhD,80,Arts,85,88,Assist,0,2998
4271,391,F,PhD,80,Arts,85,89,Assist,0,3254
4272,391,F,PhD,80,Arts,85,90,Assist,0,3406
4273,391,F,PhD,80,Arts,85,91,Assist,0,3564
4274,391,F,PhD,80,Arts,85,92,Assoc,0,3939
4275,391,F,PhD,80,Arts,85,93,Assoc,1,4416
4276,391,F,PhD,80,Arts,85,94,Assoc,1,4416
4277,391,F,PhD,80,Arts,85,95,Assoc,1,4676
4278,392,F,PhD,77,Other,78,78,Assist,0,1943
4279,392,F,PhD,77,Other,78,79,Assist,0,2157
4280,392,F,PhD,77,Other,78,80,Assist,0,2298
4281,392,F,PhD,77,Other,78,81,Assist,0,2565
4282,392,F,PhD,77,Other,78,82,Assist,0,2639
4283,392,F,PhD,77,Other,78,83,Assoc,0,2948
4284,392,F,PhD,77,Other,78,84,Assoc,0,3148
4285,392,F,PhD,77,Other,78,85,Assoc,0,3148
4286,392,F,PhD,77,Other,78,86,Assoc,0,3242
4287,392,F,PhD,77,Other,78,87,Assoc,0,3406
4288,392,F,PhD,77,Other,78,88,Assoc,1,4220
4289,392,F,PhD,77,Other,78,89,Assoc,1,4515
4290,392,F,PhD,77,Other,78,90,Assoc,1,4794
4291,392,F,PhD,77,Other,78,91,Assoc,0,5016
4292,392,F,PhD,77,Other,78,92,Assoc,0,5162
4293,392,F,PhD,77,Other,78,93,Assoc,0,5236
4294,392,F,PhD,77,Other,78,94,Assoc,0,5236
4295,392,F,PhD,77,Other,78,95,Assoc,0,5388
4296,393,M,PhD,88,Prof,90,90,Assist,0,4664
4297,393,M,PhD,88,Prof,90,91,Assist,0,5022
4298,393,M,PhD,88,Prof,90,92,Assist,0,5318
4299,393,M,PhD,88,Prof,90,93,Assist,0,5472
4300,393,M,PhD,88,Prof,90,94,Assist,0,5472
4301,393,M,PhD,88,Prof,90,95,Assist,0,5712
4302,394,M,PhD,68,Other,80,80,Assoc,0,3300
4303,394,M,PhD,68,Other,80,81,Full,1,4000
4304,394,M,PhD,68,Other,80,82,Full,1,4296
4305,394,M,PhD,68,Other,80,83,Full,1,4664
4306,394,M,PhD,68,Other,80,84,Full,1,5199
4307,394,M,PhD,68,Other,80,85,Full,1,5199
4308,394,M,PhD,68,Other,80,86,Full,1,6177
4309,394,M,PhD,68,Other,80,87,Full,0,7169
4310,394,M,PhD,68,Other,80,88,Full,0,7169
4311,394,M,PhD,68,Other,80,89,Full,0,7671
4312,394,M,PhD,68,Other,80,90,Full,1,8748
4313,394,M,PhD,68,Other,80,91,Full,1,9154
4314,394,M,PhD,68,Other,80,92,Full,1,9420
4315,394,M,PhD,68,Other,80,93,Full,1,9693
4316,394,M,PhD,68,Other,80,94,Full,1,9693
4317,394,M,PhD,68,Other,80,95,Full,0,10118
4318,395,M,PhD,86,Other,86,86,Assist,0,4708
4319,395,M,PhD,86,Other,86,87,Assist,0,4944
4320,395,M,PhD,86,Other,86,88,Assist,0,5387
4321,395,M,PhD,86,Other,86,89,Assist,0,5931
4322,395,M,PhD,86,Other,86,90,Assist,0,6208
4323,395,M,PhD,86,Other,86,91,Assoc,0,7388
4324,395,M,PhD,86,Other,86,92,Assoc,0,7823
4325,395,M,PhD,86,Other,86,93,Assoc,0,8049
4326,395,M,PhD,86,Other,86,94,Assoc,0,8049
4327,395,M,PhD,86,Other,86,95,Assoc,0,8878
4328,396,M,PhD,71,Arts,72,76,Assoc,0,1839
4329,396,M,PhD,71,Arts,72,77,Full,0,2216
4330,396,M,PhD,71,Arts,72,78,Full,0,2337
4331,396,M,PhD,71,Arts,72,79,Full,0,2627
4332,396,M,PhD,71,Arts,72,80,Full,0,2869
4333,396,M,PhD,71,Arts,72,81,Full,0,3228
4334,396,M,PhD,71,Arts,72,82,Full,0,3369
4335,396,M,PhD,71,Arts,72,83,Full,0,3554
4336,396,M,PhD,71,Arts,72,84,Full,0,3795
4337,396,M,PhD,71,Arts,72,85,Full,0,3795
4338,396,M,PhD,71,Arts,72,86,Full,0,4259
4339,396,M,PhD,71,Arts,72,87,Full,0,4473
4340,396,M,PhD,71,Arts,72,88,Full,0,4538
